numero_celular;data_captura;tipo_cupom;tipo_loja;local_captura;latitude;longitude;nome_loja;endereco_loja;valor_compra;valor_cupom
(41) 94348-6926;05/07/2025;Cashback;móveis;Calçada aleatória;-23.564822446828803;-46.6498835355025;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;727.81;36.39
(11) 95813-2882;06/07/2025;Cashback;móveis;Calçada aleatória;-23.564059536931804;-46.65054872832411;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;249.28;12.46
(11) 98708-5162;19/07/2025;Desconto;vestuário;Calçada aleatória;-23.564503762427;-46.64970746785699;Riachuelo;Av. Paulista, 2277;558.08;150.2
(21) 91160-4164;06/07/2025;Produto;eletrodoméstico;Shopping Pátio Paulista;-23.570768714823597;-46.6459232489142;Kalunga;Rua Augusta, 2220;412.68;10.77
(11) 96026-8741;01/07/2025;Desconto;móveis;Semáforo;-23.5620106915682;-46.654193260899504;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;309.85;86.67
(11) 92104-7349;05/07/2025;Desconto;farmácia;Calçada aleatória;-23.563969985411603;-46.6500608160088;Drogaria São Paulo;Av. Paulista, 1230;439.4;104.52
(11) 98109-7519;20/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.564359998674;-46.65015335933951;Ponto Frio;Rua da Consolação, 2303;430.37;23.71
(11) 97397-2323;05/07/2025;Cashback;móveis;MASP;-23.561281174003607;-46.655868424587894;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;345.08;17.25
(11) 93819-1336;26/07/2025;Cashback;restaurante;Semáforo;-23.562024582744698;-46.653418784727606;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;909.32;45.47
(11) 97304-4038;13/07/2025;Cashback;mercado express;Calçada aleatória;-23.5637806887423;-46.6497442676205;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;855.36;42.77
(11) 93189-4261;20/07/2025;Produto;restaurante;Semáforo;-23.5620497905223;-46.653933956442906;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;900.69;53.31
(11) 95743-5229;19/07/2025;Produto;outros;Estação Consolação;-23.555900329996803;-46.66138473507029;Smart Fit;Av. Paulista, 2006;499.33;14.34
(11) 91174-8518;06/07/2025;Desconto;mercado express;Semáforo;-23.562033119971197;-46.6539332866753;Pão de Açúcar;Rua Pamplona, 1704;605.63;61.25
(11) 98022-5196;07/07/2025;Produto;outros;Semáforo;-23.561951816609298;-46.65400545006439;Smart Fit;Av. Paulista, 2006;110.75;2.38
(11) 96953-3596;14/07/2025;Produto;vestuário;MASP;-23.560532543579797;-46.65608098578321;Lojas Americanas;Av. Paulista, 2300;210.56;10.6
(11) 96057-4289;26/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.564214713459002;-46.65679077097589;Ponto Frio;Rua da Consolação, 2303;791.82;39.59
(11) 99906-5852;13/07/2025;Desconto;vestuário;Shopping Cidade São Paulo;-23.5633355506997;-46.65239042190839;Lojas Americanas;Av. Paulista, 2300;648.93;257.96
(11) 94051-9637;05/07/2025;Cashback;móveis;Estação Consolação;-23.556096923286;-46.66147053262411;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;186.36;9.32
(11) 91014-3361;13/07/2025;Desconto;móveis;Calçada aleatória;-23.563848722826606;-46.650094557617905;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;542.71;256.23
(11) 92557-3259;27/07/2025;Cashback;farmácia;Semáforo;-23.5617855549934;-46.654557437504096;Drogaria São Paulo;Av. Paulista, 1230;334.24;16.71
(11) 93461-8858;26/07/2025;Produto;mercado express;Semáforo;-23.5622120560204;-46.6540509937558;Pão de Açúcar;Rua Pamplona, 1704;234.39;5.51
(11) 92274-8679;19/07/2025;Desconto;restaurante;Semáforo;-23.562351684749;-46.65452461391119;Subway;Av. Paulista, 2026;444.37;81.26
(11) 95541-1817;20/07/2025;Desconto;eletrodoméstico;Semáforo;-23.5620923687895;-46.65379179397381;Ponto Frio;Rua da Consolação, 2303;548.78;174.19
(11) 97414-4045;08/07/2025;Produto;vestuário;Calçada aleatória;-23.563615367482498;-46.650164186364904;Lojas Americanas;Av. Paulista, 2300;754.28;23.85
(11) 95621-5939;26/07/2025;Cashback;eletrodoméstico;MASP;-23.5611940352487;-46.655690037388496;Kalunga;Rua Augusta, 2220;445.42;22.27
(11) 95216-2106;05/07/2025;Desconto;farmácia;Calçada aleatória;-23.563634417547696;-46.65010505730909;Drogaria São Paulo;Av. Paulista, 1230;631.67;223.77
(71) 99709-7793;19/07/2025;Desconto;vestuário;Parque Trianon;-23.5645515501485;-46.6569779442442;Havaianas;Av. Paulista, 2439;668.03;124.77
(11) 99498-7905;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.564304138122203;-46.65021705153269;Lojas Americanas;Av. Paulista, 2300;604.09;30.2
(11) 95996-2333;08/07/2025;Cashback;vestuário;MASP;-23.561504365743197;-46.65598267828939;Lojas Americanas;Av. Paulista, 2300;715.25;35.76
(11) 91742-6237;12/07/2025;Cashback;móveis;Shopping Pátio Paulista;-23.5705065322199;-46.64544005310499;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;501.82;25.09
(11) 92835-1119;27/07/2025;Desconto;restaurante;Shopping Cidade São Paulo;-23.563267320674896;-46.65218429074801;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;994.52;302.46
(11) 98852-4899;12/07/2025;Desconto;farmácia;MASP;-23.561409555197002;-46.6556003516812;Drogaria São Paulo;Av. Paulista, 1230;226.85;103.29
(11) 94376-8933;09/07/2025;Desconto;restaurante;Semáforo;-23.562056577555303;-46.6540236780027;Subway;Av. Paulista, 2026;621.32;265.53
(11) 98320-9336;06/07/2025;Cashback;vestuário;Calçada aleatória;-23.5641123201344;-46.6500486745619;Lojas Americanas;Av. Paulista, 2300;722.75;36.14
(11) 91770-2818;06/07/2025;Desconto;farmácia;Calçada aleatória;-23.564235046438494;-46.650264779185804;Drogaria São Paulo;Av. Paulista, 1230;930.65;455.03
(11) 94949-1641;31/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.563767270384396;-46.6503249605049;Kalunga;Rua Augusta, 2220;357.51;61.75
(11) 95609-4446;05/07/2025;Produto;vestuário;Semáforo;-23.56209573542689;-46.6536953971641;Riachuelo;Av. Paulista, 2277;246.16;2.5
(11) 99799-1583;19/07/2025;Cashback;farmácia;Shopping Cidade São Paulo;-23.563262810238502;-46.6520543778639;Drogaria São Paulo;Av. Paulista, 1230;358.23;17.91
(11) 94294-8829;27/07/2025;Cashback;farmácia;Shopping Pátio Paulista;-23.5707263137162;-46.6459663490819;Drogaria São Paulo;Av. Paulista, 1230;313.3;15.67
(11) 97523-7331;19/07/2025;Cashback;eletrodoméstico;Shopping Cidade São Paulo;-23.563635447756397;-46.6519091827792;Kalunga;Rua Augusta, 2220;412.77;20.64
(11) 96320-1305;17/07/2025;Desconto;outros;Estação Consolação;-23.556112061354398;-46.66139384402292;Smart Fit;Av. Paulista, 2006;711.47;154.5
(11) 99183-2534;19/07/2025;Cashback;restaurante;MASP;-23.561713984108003;-46.65548578482459;Subway;Av. Paulista, 2026;345.62;17.28
(11) 99998-6181;12/07/2025;Produto;restaurante;Semáforo;-23.561337965182595;-46.65450595901789;Subway;Av. Paulista, 2026;969.05;14.49
(11) 96840-5268;13/07/2025;Desconto;móveis;Calçada aleatória;-23.5643254269302;-46.64976806044082;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;987.52;168.81
(11) 97064-7705;27/07/2025;Desconto;móveis;Estação Consolação;-23.5556170871229;-46.66138492344349;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;439.08;79.0
(11) 99060-4630;06/07/2025;Desconto;vestuário;Semáforo;-23.56217212666511;-46.65340373975161;Renner;Av. Paulista, 2230;523.9;64.72
(11) 93493-9614;12/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.570513585159897;-46.646016088772996;Riachuelo;Av. Paulista, 2277;255.63;8.22
(11) 96643-7741;05/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.564087944550003;-46.6573600700688;Ponto Frio;Rua da Consolação, 2303;601.2;139.06
(71) 93630-4133;26/07/2025;Produto;móveis;Calçada aleatória;-23.5635227175924;-46.65019809937879;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;733.47;10.53
(11) 91284-7987;20/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.563864254954495;-46.65714020194339;Kalunga;Rua Augusta, 2220;269.86;13.49
(11) 95099-3288;26/07/2025;Produto;mercado express;Shopping Pátio Paulista;-23.570733616192904;-46.64622407625429;Pão de Açúcar;Rua Pamplona, 1704;890.83;21.75
(11) 98129-3775;19/07/2025;Desconto;vestuário;Semáforo;-23.561820547619103;-46.6536102456242;Havaianas;Av. Paulista, 2439;955.54;124.84
(11) 94915-1647;12/07/2025;Produto;eletrodoméstico;Estação Consolação;-23.556045790274403;-46.66208156873451;Ponto Frio;Rua da Consolação, 2303;885.35;45.27
(11) 94342-2504;05/07/2025;Desconto;mercado express;Calçada aleatória;-23.5637590051871;-46.65049387240471;Pão de Açúcar;Rua Pamplona, 1704;438.67;153.65
(11) 91815-2498;19/07/2025;Cashback;vestuário;Estação Consolação;-23.555405140119205;-46.661889318536794;Lojas Americanas;Av. Paulista, 2300;440.7;22.04
(11) 97044-9995;06/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.570879987822803;-46.645576461273606;Havaianas;Av. Paulista, 2439;286.19;8.73
(11) 99071-8848;19/07/2025;Produto;outros;Shopping Pátio Paulista;-23.5708604417855;-46.64586313332429;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;999.65;54.96
(61) 96936-4238;27/07/2025;Desconto;farmácia;MASP;-23.561307805420196;-46.6566097337011;Drogaria São Paulo;Av. Paulista, 1230;864.85;176.92
(11) 99472-4480;03/07/2025;Desconto;farmácia;Semáforo;-23.5615072742262;-46.6539869079602;Drogaria São Paulo;Av. Paulista, 1230;832.78;201.52
(11) 94054-8376;07/07/2025;Cashback;eletrodoméstico;MASP;-23.561801889803707;-46.656186173610706;Kalunga;Rua Augusta, 2220;320.11;16.01
(11) 96420-2692;12/07/2025;Desconto;restaurante;Calçada aleatória;-23.563702506086504;-46.64981968411939;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;548.77;115.25
(11) 94982-8326;19/07/2025;Desconto;vestuário;MASP;-23.560997965802805;-46.6560858228534;Renner;Av. Paulista, 2230;481.25;92.5
(11) 93446-9787;27/07/2025;Desconto;restaurante;MASP;-23.5613250248488;-46.6557530296264;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;662.76;291.43
(11) 95958-3181;13/07/2025;Produto;eletrodoméstico;MASP;-23.5612054197499;-46.655542815662905;Kalunga;Rua Augusta, 2220;455.2;18.38
(11) 98324-5007;27/07/2025;Desconto;vestuário;Parque Trianon;-23.5642271791717;-46.65703325108029;Lojas Americanas;Av. Paulista, 2300;637.8;264.52
(11) 91748-7607;19/07/2025;Desconto;restaurante;Calçada aleatória;-23.564183044923602;-46.65001578356199;Subway;Av. Paulista, 2026;746.09;270.91
(11) 93184-5008;13/07/2025;Desconto;eletrodoméstico;Estação Consolação;-23.555561470165298;-46.66211421065002;Kalunga;Rua Augusta, 2220;218.69;97.94
(11) 99668-5805;13/07/2025;Produto;móveis;MASP;-23.5610811885291;-46.65622275463721;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;812.8;10.62
(21) 97314-8923;15/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.564092211095893;-46.649626817422494;Ponto Frio;Rua da Consolação, 2303;255.13;12.76
(11) 97769-7059;13/07/2025;Cashback;eletrodoméstico;Estação Consolação;-23.5556725970846;-46.6615161410155;Kalunga;Rua Augusta, 2220;322.59;16.13
(11) 93938-9493;26/07/2025;Cashback;outros;Shopping Pátio Paulista;-23.570903187813503;-46.6459642257807;Smart Fit;Av. Paulista, 2006;867.87;43.39
(11) 96021-7598;12/07/2025;Produto;vestuário;Semáforo;-23.561717623081;-46.65417674306361;Havaianas;Av. Paulista, 2439;345.04;16.8
(11) 91798-1882;03/07/2025;Cashback;móveis;MASP;-23.5615624735619;-46.6555918146246;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;999.23;49.96
(11) 96392-6620;06/07/2025;Desconto;vestuário;Calçada aleatória;-23.56431497406361;-46.6499192294601;Havaianas;Av. Paulista, 2439;889.09;229.85
(11) 93619-8444;13/07/2025;Desconto;móveis;Semáforo;-23.561987127802105;-46.6540008057177;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;972.21;186.08
(31) 97967-8687;28/07/2025;Produto;farmácia;Calçada aleatória;-23.564155530689497;-46.6501739565544;Drogaria São Paulo;Av. Paulista, 1230;754.41;35.89
(11) 99411-7905;05/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.564323509249107;-46.64985520049211;Ponto Frio;Rua da Consolação, 2303;650.17;38.03
(11) 92371-1655;06/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.564212444757395;-46.65670837661361;Ponto Frio;Rua da Consolação, 2303;601.66;30.08
(11) 94463-3867;26/07/2025;Produto;mercado express;Semáforo;-23.562067366512398;-46.654317535146795;Pão de Açúcar;Rua Pamplona, 1704;552.18;9.65
(11) 93925-2773;27/07/2025;Cashback;restaurante;MASP;-23.561485344164602;-46.656004257159715;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;854.93;42.75
(11) 99373-4164;19/07/2025;Desconto;móveis;Estação Consolação;-23.555468268976398;-46.66172870005671;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;466.23;220.86
(11) 91382-1995;20/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5640828631143;-46.64957653598829;Ponto Frio;Rua da Consolação, 2303;183.07;66.13
(11) 93245-7935;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.563847519803502;-46.64950118819509;Havaianas;Av. Paulista, 2439;425.79;21.29
(11) 93076-3723;12/07/2025;Cashback;eletrodoméstico;Estação Consolação;-23.555393286498703;-46.6618841487765;Ponto Frio;Rua da Consolação, 2303;432.95;21.65
(41) 99640-7640;05/07/2025;Produto;mercado express;Semáforo;-23.561703014743603;-46.65354240901229;Pão de Açúcar;Rua Pamplona, 1704;354.65;13.81
(21) 91002-6840;19/07/2025;Cashback;farmácia;Calçada aleatória;-23.563540156060306;-46.6497035712049;Drogaria São Paulo;Av. Paulista, 1230;286.78;14.34
(11) 93648-7197;05/07/2025;Cashback;mercado express;Calçada aleatória;-23.56370974310149;-46.6500907983131;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;501.86;25.09
(11) 97444-2669;12/07/2025;Produto;farmácia;MASP;-23.561665214625304;-46.6559866651956;Drogaria São Paulo;Av. Paulista, 1230;849.29;15.34
(11) 93629-8310;27/07/2025;Cashback;farmácia;MASP;-23.561913436700397;-46.65547816140529;Drogaria São Paulo;Av. Paulista, 1230;208.04;10.4
(11) 96253-1193;26/07/2025;Desconto;mercado express;MASP;-23.561498987887802;-46.65549360078121;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;609.13;240.41
(11) 99785-7895;12/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.5643814498731;-46.656674212523704;Ponto Frio;Rua da Consolação, 2303;918.79;98.3
(11) 99715-7773;27/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.564160464197396;-46.657384310822394;Ponto Frio;Rua da Consolação, 2303;749.97;358.6
(21) 94721-1273;12/07/2025;Cashback;móveis;Estação Consolação;-23.555282864584306;-46.66128580649911;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;799.02;39.95
(11) 93580-9509;12/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.57048546227389;-46.6456408186344;Lojas Americanas;Av. Paulista, 2300;567.37;8.16
(11) 99785-8465;19/07/2025;Desconto;eletrodoméstico;Semáforo;-23.561868146994303;-46.65394161142661;Kalunga;Rua Augusta, 2220;789.3;213.68
(31) 96506-1521;26/07/2025;Desconto;farmácia;MASP;-23.561651682786206;-46.656004615680885;Drogaria São Paulo;Av. Paulista, 1230;357.24;118.68
(11) 93965-1853;19/07/2025;Desconto;mercado express;Parque Trianon;-23.563423784650304;-46.6561973529772;Pão de Açúcar;Rua Pamplona, 1704;113.09;36.08
(11) 93486-7385;02/07/2025;Cashback;vestuário;Parque Trianon;-23.5635431994484;-46.6568555328179;Havaianas;Av. Paulista, 2439;341.24;17.06
(11) 92590-2075;06/07/2025;Produto;eletrodoméstico;Shopping Cidade São Paulo;-23.563258324709803;-46.652542455768106;Ponto Frio;Rua da Consolação, 2303;971.68;41.47
(11) 97994-6606;26/07/2025;Desconto;vestuário;Calçada aleatória;-23.564219684723103;-46.65016598029759;Lojas Americanas;Av. Paulista, 2300;192.4;40.96
(41) 95493-1196;13/07/2025;Produto;mercado express;Shopping Cidade São Paulo;-23.562511650787496;-46.65176111531099;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;936.31;39.42
(61) 94112-3500;12/07/2025;Cashback;vestuário;Calçada aleatória;-23.563776116482995;-46.65028818395289;Renner;Av. Paulista, 2230;224.7;11.23
(11) 97061-1751;13/07/2025;Produto;outros;Calçada aleatória;-23.5637320832219;-46.650071585108506;Smart Fit;Av. Paulista, 2006;524.79;10.63
(11) 92990-7991;06/07/2025;Cashback;outros;Parque Trianon;-23.5646579028315;-46.6569128698087;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;670.39;33.52
(11) 92153-1738;27/07/2025;Desconto;vestuário;Calçada aleatória;-23.564252573912192;-46.650242416028696;Lojas Americanas;Av. Paulista, 2300;950.23;255.13
(61) 97322-6878;12/07/2025;Desconto;móveis;Calçada aleatória;-23.564075122398;-46.650149496891814;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;100.09;42.15
(11) 99898-9658;05/07/2025;Cashback;móveis;Semáforo;-23.562010277045694;-46.654024699165;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;850.37;42.52
(11) 99704-7138;05/07/2025;Desconto;eletrodoméstico;MASP;-23.561976742727808;-46.655424916603295;Ponto Frio;Rua da Consolação, 2303;627.87;185.58
(11) 94571-2067;06/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.570844013016803;-46.64593671951549;Ponto Frio;Rua da Consolação, 2303;516.23;25.81
(11) 92795-7998;01/07/2025;Desconto;vestuário;MASP;-23.561512565975494;-46.65591350045421;Lojas Americanas;Av. Paulista, 2300;422.69;49.68
(11) 94407-7148;12/07/2025;Produto;farmácia;Semáforo;-23.5615623060549;-46.65391917296431;Drogaria São Paulo;Av. Paulista, 1230;939.88;44.04
(11) 99694-9374;12/07/2025;Produto;restaurante;Parque Trianon;-23.5638420603547;-46.65691663914369;Subway;Av. Paulista, 2026;617.92;36.15
(11) 91065-4191;13/07/2025;Desconto;mercado express;Calçada aleatória;-23.563930561525204;-46.64990708114901;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;200.91;27.44
(11) 91495-3937;20/07/2025;Desconto;mercado express;Estação Consolação;-23.556350820242695;-46.66169297554539;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;936.25;262.03
(11) 94995-1983;26/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.563651321666804;-46.64881730069669;Ponto Frio;Rua da Consolação, 2303;263.29;4.24
(11) 97127-4775;12/07/2025;Produto;vestuário;Shopping Cidade São Paulo;-23.5635182926797;-46.652176076011905;Renner;Av. Paulista, 2230;997.51;22.52
(41) 93283-2795;29/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5641713139733;-46.649385704428795;Ponto Frio;Rua da Consolação, 2303;936.04;293.79
(11) 93611-1353;17/07/2025;Cashback;vestuário;Shopping Cidade São Paulo;-23.563563134828193;-46.65211551815291;Renner;Av. Paulista, 2230;753.34;37.67
(71) 99542-6913;12/07/2025;Cashback;restaurante;Shopping Pátio Paulista;-23.570971163329805;-46.64574657000039;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;207.62;10.38
(71) 96251-8764;19/07/2025;Cashback;restaurante;Semáforo;-23.5620102939992;-46.65367909249541;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;816.73;40.84
(11) 98379-2203;27/07/2025;Desconto;outros;Parque Trianon;-23.5643351500478;-46.65679998508529;Smart Fit;Av. Paulista, 2006;245.41;30.89
(11) 97342-8552;26/07/2025;Produto;vestuário;Semáforo;-23.561994366682903;-46.6539181619841;Lojas Americanas;Av. Paulista, 2300;522.9;29.38
(11) 93407-9265;12/07/2025;Cashback;restaurante;MASP;-23.561126500185498;-46.656265767007895;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;877.88;43.89
(11) 99749-6407;12/07/2025;Desconto;móveis;Semáforo;-23.561756821508;-46.654170671455894;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;100.58;23.27
(11) 92746-4116;13/07/2025;Cashback;vestuário;MASP;-23.561085237963503;-46.65578063270961;Havaianas;Av. Paulista, 2439;468.79;23.44
(11) 94088-8186;20/07/2025;Desconto;vestuário;Shopping Pátio Paulista;-23.570611858514393;-46.6458280077907;Riachuelo;Av. Paulista, 2277;972.76;300.86
(11) 95152-2013;19/07/2025;Cashback;vestuário;Semáforo;-23.561753011501605;-46.6536217144943;Lojas Americanas;Av. Paulista, 2300;831.26;41.56
(11) 95443-9603;06/07/2025;Cashback;restaurante;Semáforo;-23.562159855462202;-46.654339901969706;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;347.91;17.4
(11) 98033-6899;13/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5637917366871;-46.6504345592826;Ponto Frio;Rua da Consolação, 2303;559.56;261.07
(11) 99050-7552;26/07/2025;Produto;restaurante;Shopping Cidade São Paulo;-23.563548653731203;-46.65262181008259;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;439.86;20.72
(11) 99985-8860;19/07/2025;Cashback;mercado express;Calçada aleatória;-23.5641246351449;-46.65040089956669;Pão de Açúcar;Rua Pamplona, 1704;981.27;49.06
(11) 91713-8618;30/07/2025;Cashback;outros;Calçada aleatória;-23.564581639972797;-46.6503406332583;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;825.5;41.28
(11) 93203-4102;28/07/2025;Produto;outros;MASP;-23.561221257666002;-46.6562624632216;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;621.1;22.39
(11) 91869-1075;12/07/2025;Produto;restaurante;Calçada aleatória;-23.5641020809033;-46.64941599046119;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;573.94;19.99
(11) 94428-5914;27/07/2025;Cashback;mercado express;Shopping Cidade São Paulo;-23.563171752238993;-46.652200240702996;Pão de Açúcar;Rua Pamplona, 1704;775.62;38.78
(11) 94739-5398;02/07/2025;Cashback;vestuário;MASP;-23.561697812005406;-46.65523195754381;Lojas Americanas;Av. Paulista, 2300;481.45;24.07
(11) 95047-3596;12/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.5641743883467;-46.65706743140528;Ponto Frio;Rua da Consolação, 2303;952.0;377.43
(11) 96520-7258;11/07/2025;Produto;vestuário;Calçada aleatória;-23.563604882396604;-46.65005452027341;Havaianas;Av. Paulista, 2439;797.74;28.99
(11) 91024-8920;05/07/2025;Produto;eletrodoméstico;Semáforo;-23.561985633365207;-46.65408450649621;Kalunga;Rua Augusta, 2220;223.59;8.0
(11) 98006-9453;05/07/2025;Produto;eletrodoméstico;Semáforo;-23.562082449713394;-46.653888849396694;Kalunga;Rua Augusta, 2220;395.09;7.51
(11) 95287-7060;06/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.563834117043196;-46.65019297452929;Kalunga;Rua Augusta, 2220;692.81;220.7
(31) 98480-7713;27/07/2025;Desconto;restaurante;Shopping Cidade São Paulo;-23.563386824136803;-46.6524857408266;Subway;Av. Paulista, 2026;138.58;69.14
(11) 92924-3407;26/07/2025;Produto;restaurante;Shopping Cidade São Paulo;-23.5635773762042;-46.6527801290775;Subway;Av. Paulista, 2026;614.1;31.68
(11) 94888-7894;05/07/2025;Produto;restaurante;Calçada aleatória;-23.563910849855795;-46.649718421259;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;134.62;5.3
(11) 98214-7418;06/07/2025;Desconto;mercado express;Shopping Pátio Paulista;-23.570287686411998;-46.6463655973819;Pão de Açúcar;Rua Pamplona, 1704;127.71;55.13
(11) 92625-1917;26/07/2025;Desconto;outros;Estação Consolação;-23.555844519526108;-46.661948627586604;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;274.21;61.18
(11) 99583-9938;24/07/2025;Produto;vestuário;MASP;-23.561370878768603;-46.65600634705561;Renner;Av. Paulista, 2230;538.07;15.57
(11) 91060-9658;22/07/2025;Cashback;restaurante;Semáforo;-23.561822426428094;-46.654005745927115;Subway;Av. Paulista, 2026;184.94;9.25
(11) 94910-4157;19/07/2025;Desconto;mercado express;MASP;-23.561982800568398;-46.656171125761794;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;106.84;15.46
(11) 95073-9253;27/07/2025;Cashback;restaurante;Parque Trianon;-23.56401026446549;-46.6569719668712;Subway;Av. Paulista, 2026;488.66;24.43
(11) 95959-5530;27/07/2025;Desconto;mercado express;Semáforo;-23.562421703042304;-46.65446093791099;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;402.95;175.99
(11) 95843-6215;05/07/2025;Desconto;vestuário;Shopping Cidade São Paulo;-23.5631401263987;-46.652724100191804;Lojas Americanas;Av. Paulista, 2300;539.21;233.06
(11) 95311-7919;26/07/2025;Produto;outros;Semáforo;-23.562500588827902;-46.6541335421537;Smart Fit;Av. Paulista, 2006;757.87;26.21
(11) 95836-5657;13/07/2025;Cashback;vestuário;Semáforo;-23.5621465338274;-46.654263520143196;Lojas Americanas;Av. Paulista, 2300;224.28;11.21
(11) 95857-5775;06/07/2025;Desconto;mercado express;MASP;-23.561625121087005;-46.65587684928299;Pão de Açúcar;Rua Pamplona, 1704;535.09;237.45
(11) 99809-2677;12/07/2025;Produto;mercado express;Estação Consolação;-23.555987048871103;-46.6615967908935;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;390.77;8.58
(11) 96445-4419;26/07/2025;Produto;farmácia;Calçada aleatória;-23.5641141405608;-46.6499497049533;Drogaria São Paulo;Av. Paulista, 1230;567.57;25.32
(11) 92404-4115;06/07/2025;Produto;móveis;Calçada aleatória;-23.563736538330303;-46.6497482256463;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;494.58;21.83
(11) 94515-1890;13/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.57016253685861;-46.64539955593088;Riachuelo;Av. Paulista, 2277;720.75;24.07
(11) 99524-5901;27/07/2025;Produto;mercado express;MASP;-23.561342432740503;-46.656011029491204;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;929.0;11.63
(11) 99796-8670;27/07/2025;Produto;restaurante;Semáforo;-23.5621163282768;-46.65426333319189;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;271.22;5.07
(11) 99953-4331;19/07/2025;Cashback;farmácia;Calçada aleatória;-23.563998641212606;-46.6497907837563;Drogaria São Paulo;Av. Paulista, 1230;906.17;45.31
(11) 94020-2076;19/07/2025;Desconto;vestuário;Shopping Pátio Paulista;-23.570766700280803;-46.6456621653576;Havaianas;Av. Paulista, 2439;264.03;73.0
